case_id,repo,pr,kind,actor_account,account_type,created_or_submitted_at,updated_at,url,reply_to_id,commit_id,file
P2,OpenHands/OpenHands,8310,comments,xingyaoww,User,2025-05-17T03:53:10Z,2025-05-17T03:53:10Z,https://github.com/OpenHands/OpenHands/pull/8310#issuecomment-2888036163,,,
P2,OpenHands/OpenHands,8310,comments,enyst,User,2025-05-17T04:16:52Z,2025-05-17T04:16:52Z,https://github.com/OpenHands/OpenHands/pull/8310#issuecomment-2888050301,,,
P2,OpenHands/OpenHands,8310,comments,enyst,User,2025-05-17T04:17:57Z,2025-05-17T04:17:57Z,https://github.com/OpenHands/OpenHands/pull/8310#issuecomment-2888051527,,,
P2,OpenHands/OpenHands,8310,review-comments,enyst,User,2025-05-06T17:39:09Z,2025-05-06T17:39:10Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2075966984,,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,enyst,User,2025-05-09T22:15:57Z,2025-05-09T22:15:58Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2082566200,,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,xingyaoww,User,2025-05-12T00:08:35Z,2025-05-12T00:13:23Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083659345,,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,xingyaoww,User,2025-05-12T00:11:01Z,2025-05-12T00:13:23Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083660781,,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,xingyaoww,User,2025-05-12T00:12:30Z,2025-05-12T00:13:23Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083661449,,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,enyst,User,2025-05-12T00:34:19Z,2025-05-12T00:34:20Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083669244,2083660781,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,enyst,User,2025-05-12T00:36:30Z,2025-05-12T00:36:30Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083669867,2083661449,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,xingyaoww,User,2025-05-12T00:38:12Z,2025-05-12T00:38:12Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083670422,2083660781,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,enyst,User,2025-05-12T00:42:24Z,2025-05-12T00:42:25Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083672095,2083659345,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,openhands-agent,User,2025-05-12T00:42:50Z,2025-05-12T00:42:50Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083672241,2083661449,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,openhands-agent,User,2025-05-12T00:49:36Z,2025-05-12T00:49:36Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083675493,2083659345,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,enyst,User,2025-05-12T01:15:01Z,2025-05-12T01:15:01Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083685712,2083661449,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,openhands-agent,User,2025-05-12T01:21:51Z,2025-05-12T01:21:51Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083688838,2083661449,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,review-comments,enyst,User,2025-05-12T02:06:02Z,2025-05-12T02:06:02Z,https://github.com/OpenHands/OpenHands/pull/8310#discussion_r2083711174,2083659345,bb767e8a1809f7815875d15c5ea09ffd406e710d,openhands/llm/fn_call_converter.py
P2,OpenHands/OpenHands,8310,reviews,enyst,User,2025-05-06T17:39:10Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2819129821,,98fc17f44b04673b87516dcd7ff5b0347edf1c80,
P2,OpenHands/OpenHands,8310,reviews,enyst,User,2025-05-09T22:15:58Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2829784751,,2123a694a11f73e32e35dc6ad535f602b20ca211,
P2,OpenHands/OpenHands,8310,reviews,xingyaoww,User,2025-05-12T00:13:23Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2831552861,,aba4a8e2917d73bc9f5d7a25b7a8ebb52089f8e2,
P2,OpenHands/OpenHands,8310,reviews,enyst,User,2025-05-12T00:34:19Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2831570374,,aba4a8e2917d73bc9f5d7a25b7a8ebb52089f8e2,
P2,OpenHands/OpenHands,8310,reviews,enyst,User,2025-05-12T00:36:30Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2831571431,,aba4a8e2917d73bc9f5d7a25b7a8ebb52089f8e2,
P2,OpenHands/OpenHands,8310,reviews,xingyaoww,User,2025-05-12T00:38:12Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2831572245,,aba4a8e2917d73bc9f5d7a25b7a8ebb52089f8e2,
P2,OpenHands/OpenHands,8310,reviews,enyst,User,2025-05-12T00:42:25Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2831574623,,aba4a8e2917d73bc9f5d7a25b7a8ebb52089f8e2,
P2,OpenHands/OpenHands,8310,reviews,openhands-agent,User,2025-05-12T00:42:50Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2831574870,,cc14dff78e1c1f47192dc097d6f898f001bf8340,
P2,OpenHands/OpenHands,8310,reviews,openhands-agent,User,2025-05-12T00:49:36Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2831580240,,38c32a5290f9dc569dd74ab0708821007356c103,
P2,OpenHands/OpenHands,8310,reviews,enyst,User,2025-05-12T01:15:01Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2831595790,,aba4a8e2917d73bc9f5d7a25b7a8ebb52089f8e2,
P2,OpenHands/OpenHands,8310,reviews,openhands-agent,User,2025-05-12T01:21:51Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2831600234,,aef6de4caa2c1387b01ec754a2ad8241c25cd3ac,
P2,OpenHands/OpenHands,8310,reviews,enyst,User,2025-05-12T02:06:02Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2831634713,,9b24e0b7457139c77d80249d31aa5ccf9a7973ab,
P2,OpenHands/OpenHands,8310,reviews,xingyaoww,User,2025-05-12T16:28:51Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2833830914,,813a12e75465b1d9a89c464838faf862465efe02,
P2,OpenHands/OpenHands,8310,reviews,xingyaoww,User,2025-05-17T03:28:56Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2847914134,,5f91da08f3679357825686766c8f129f29bb6eec,
P2,OpenHands/OpenHands,8310,reviews,xingyaoww,User,2025-05-17T04:26:00Z,,https://github.com/OpenHands/OpenHands/pull/8310#pullrequestreview-2847958918,,bb767e8a1809f7815875d15c5ea09ffd406e710d,
P3,omacom/omarchy,5435,comments,mijuny,User,2026-04-24T15:54:46Z,2026-04-24T15:54:46Z,https://github.com/omacom/omarchy/pull/5435#issuecomment-4314480436,,,
P3,omacom/omarchy,5435,comments,dhh,User,2026-04-24T20:20:35Z,2026-04-24T20:20:35Z,https://github.com/omacom/omarchy/pull/5435#issuecomment-4316068861,,,
P3,omacom/omarchy,5435,comments,mijuny,User,2026-04-25T04:27:12Z,2026-04-25T04:27:12Z,https://github.com/omacom/omarchy/pull/5435#issuecomment-4318065720,,,
P3,omacom/omarchy,5435,comments,mijuny,User,2026-04-25T05:35:49Z,2026-04-25T05:35:49Z,https://github.com/omacom/omarchy/pull/5435#issuecomment-4318176561,,,
P3,omacom/omarchy,5435,comments,simon-scarlet,User,2026-06-03T20:10:56Z,2026-06-03T20:10:56Z,https://github.com/omacom/omarchy/pull/5435#issuecomment-4616309590,,,
P3,omacom/omarchy,5435,comments,mijuny,User,2026-06-14T10:34:07Z,2026-06-14T10:34:07Z,https://github.com/omacom/omarchy/pull/5435#issuecomment-4701477122,,,
P3,omacom/omarchy,5435,review-comments,Copilot,Bot,2026-04-24T15:05:45Z,2026-04-24T15:05:45Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3138572686,,76a34856bfb6738c78d7e1377e2b617783a4c2aa,migrations/1777040047.sh
P3,omacom/omarchy,5435,review-comments,Copilot,Bot,2026-04-24T15:30:48Z,2026-04-24T15:30:49Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3138707369,,eb22596178ee111a6612013c8682697757541ed5,migrations/1777040047.sh
P3,omacom/omarchy,5435,review-comments,Copilot,Bot,2026-04-24T15:30:48Z,2026-04-24T15:30:49Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3138707422,,eb22596178ee111a6612013c8682697757541ed5,migrations/1777040047.sh
P3,omacom/omarchy,5435,review-comments,Copilot,Bot,2026-04-24T15:30:48Z,2026-04-24T15:30:49Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3138707453,,7c845051ae963a996db234427dc7b5750eafcfd3,migrations/1777040047.sh
P3,omacom/omarchy,5435,review-comments,Copilot,Bot,2026-04-24T15:30:49Z,2026-04-24T15:30:49Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3138707481,,eb22596178ee111a6612013c8682697757541ed5,migrations/1777040047.sh
P3,omacom/omarchy,5435,review-comments,dhh,User,2026-04-24T20:18:19Z,2026-04-24T20:18:19Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3140092763,,7c845051ae963a996db234427dc7b5750eafcfd3,install/config/all.sh
P3,omacom/omarchy,5435,review-comments,mijuny,User,2026-04-25T04:18:04Z,2026-04-25T04:18:04Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3141424612,3140092763,7c845051ae963a996db234427dc7b5750eafcfd3,install/config/all.sh
P3,omacom/omarchy,5435,review-comments,Copilot,Bot,2026-04-25T04:21:33Z,2026-04-25T04:21:33Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3141433401,,ebc78b2c32379b097447c7daa13f2956e6636f84,migrations/1777040047.sh
P3,omacom/omarchy,5435,review-comments,mijuny,User,2026-04-25T04:29:48Z,2026-04-25T04:29:48Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3141443156,3141433401,ebc78b2c32379b097447c7daa13f2956e6636f84,migrations/1777040047.sh
P3,omacom/omarchy,5435,review-comments,dhh,User,2026-04-25T20:03:16Z,2026-04-25T20:03:16Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3142496458,,a34b1710a22bc25557ef3b1d797452641dda24b7,migrations/1777040047.sh
P3,omacom/omarchy,5435,review-comments,mijuny,User,2026-04-26T15:00:38Z,2026-04-26T15:00:38Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3143669287,3142496458,a34b1710a22bc25557ef3b1d797452641dda24b7,migrations/1777040047.sh
P3,omacom/omarchy,5435,review-comments,Copilot,Bot,2026-04-26T15:02:11Z,2026-04-26T15:02:11Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3143671164,,e28d4955caac33ecda8bf8b50f8d0c1c90325762,install/config/hardware/asus/fix-asus-ptl-b9406-touchpad.sh
P3,omacom/omarchy,5435,review-comments,mijuny,User,2026-04-26T15:38:40Z,2026-04-26T15:38:41Z,https://github.com/omacom/omarchy/pull/5435#discussion_r3143720285,3143671164,e28d4955caac33ecda8bf8b50f8d0c1c90325762,install/config/hardware/asus/fix-asus-ptl-b9406-touchpad.sh
P3,omacom/omarchy,5435,reviews,copilot-pull-request-reviewer[bot],Bot,2026-04-24T15:05:45Z,,https://github.com/omacom/omarchy/pull/5435#pullrequestreview-4171485782,,922e6dc9b11f0143862f6c929b38395c76534072,
P3,omacom/omarchy,5435,reviews,copilot-pull-request-reviewer[bot],Bot,2026-04-24T15:30:49Z,,https://github.com/omacom/omarchy/pull/5435#pullrequestreview-4171639278,,eb22596178ee111a6612013c8682697757541ed5,
P3,omacom/omarchy,5435,reviews,dhh,User,2026-04-24T20:18:19Z,,https://github.com/omacom/omarchy/pull/5435#pullrequestreview-4173167553,,7c845051ae963a996db234427dc7b5750eafcfd3,
P3,omacom/omarchy,5435,reviews,mijuny,User,2026-04-25T04:18:04Z,,https://github.com/omacom/omarchy/pull/5435#pullrequestreview-4175005778,,7c845051ae963a996db234427dc7b5750eafcfd3,
P3,omacom/omarchy,5435,reviews,copilot-pull-request-reviewer[bot],Bot,2026-04-25T04:21:33Z,,https://github.com/omacom/omarchy/pull/5435#pullrequestreview-4175019948,,ebc78b2c32379b097447c7daa13f2956e6636f84,
P3,omacom/omarchy,5435,reviews,mijuny,User,2026-04-25T04:29:48Z,,https://github.com/omacom/omarchy/pull/5435#pullrequestreview-4175041759,,ebc78b2c32379b097447c7daa13f2956e6636f84,
P3,omacom/omarchy,5435,reviews,dhh,User,2026-04-25T20:03:16Z,,https://github.com/omacom/omarchy/pull/5435#pullrequestreview-4176069260,,a34b1710a22bc25557ef3b1d797452641dda24b7,
P3,omacom/omarchy,5435,reviews,mijuny,User,2026-04-26T15:00:38Z,,https://github.com/omacom/omarchy/pull/5435#pullrequestreview-4177067897,,a34b1710a22bc25557ef3b1d797452641dda24b7,
P3,omacom/omarchy,5435,reviews,copilot-pull-request-reviewer[bot],Bot,2026-04-26T15:02:11Z,,https://github.com/omacom/omarchy/pull/5435#pullrequestreview-4177069395,,e28d4955caac33ecda8bf8b50f8d0c1c90325762,
P3,omacom/omarchy,5435,reviews,mijuny,User,2026-04-26T15:38:40Z,,https://github.com/omacom/omarchy/pull/5435#pullrequestreview-4177107176,,e28d4955caac33ecda8bf8b50f8d0c1c90325762,
P3,omacom/omarchy,6093,comments,dhh,User,2026-07-27T01:19:22Z,2026-07-27T01:19:22Z,https://github.com/omacom/omarchy/pull/6093#issuecomment-5086374297,,,
P3,omacom/omarchy,6093,review-comments,Copilot,Bot,2026-06-14T10:29:42Z,2026-06-14T10:29:43Z,https://github.com/omacom/omarchy/pull/6093#discussion_r3409389144,,ac1dd5983fbc140acf3a5bf9d362910969c610ee,migrations/1781432360.sh
P3,omacom/omarchy,6093,review-comments,Copilot,Bot,2026-06-14T10:29:43Z,2026-06-14T10:29:43Z,https://github.com/omacom/omarchy/pull/6093#discussion_r3409389157,,ac1dd5983fbc140acf3a5bf9d362910969c610ee,install/config/hardware/asus/fix-asus-ptl-b9406-touchpad.sh
P3,omacom/omarchy,6093,review-comments,Copilot,Bot,2026-06-14T10:29:43Z,2026-06-14T10:29:43Z,https://github.com/omacom/omarchy/pull/6093#discussion_r3409389169,,ac1dd5983fbc140acf3a5bf9d362910969c610ee,install/config/hardware/asus/fix-asus-ptl-b9406-touchpad.sh
P3,omacom/omarchy,6093,reviews,copilot-pull-request-reviewer[bot],Bot,2026-06-14T10:29:43Z,,https://github.com/omacom/omarchy/pull/6093#pullrequestreview-4492777338,,ac1dd5983fbc140acf3a5bf9d362910969c610ee,
P3,omacom/omarchy,6388,comments,dhh,User,2026-07-27T01:21:32Z,2026-07-27T01:21:32Z,https://github.com/omacom/omarchy/pull/6388#issuecomment-5086383113,,,
P3,omacom/omarchy,6388,comments,argrig666,User,2026-08-17T22:33:13Z,2026-08-17T22:33:13Z,https://github.com/omacom/omarchy/pull/6388#issuecomment-5321029803,,,
P3,omacom/omarchy,6388,comments,argrig666,User,2026-08-18T00:21:41Z,2026-08-18T00:21:41Z,https://github.com/omacom/omarchy/pull/6388#issuecomment-5321855391,,,
P3,omacom/omarchy,6388,reviews,copilot-pull-request-reviewer[bot],Bot,2026-07-27T01:19:17Z,,https://github.com/omacom/omarchy/pull/6388#pullrequestreview-4783064527,,85abe52784428519a7bb0a4324a6f81b7834d2b9,
C1,cline/cline,13968,comments,greptile-apps[bot],Bot,2026-09-08T22:32:30Z,2026-09-08T23:06:33Z,https://github.com/cline/cline/pull/13968#issuecomment-5592778893,,,
C1,cline/cline,13968,comments,saoudrizwan,User,2026-09-08T22:56:12Z,2026-09-08T22:56:12Z,https://github.com/cline/cline/pull/13968#issuecomment-5593008205,,,
C1,cline/cline,13968,review-comments,greptile-apps[bot],Bot,2026-09-08T22:32:33Z,2026-09-08T22:32:34Z,https://github.com/cline/cline/pull/13968#discussion_r3962858573,,b6486204ef2845daa085035fb7ffa1c7043f3b77,apps/examples/desktop-app/sidecar/context.ts
C1,cline/cline,13968,review-comments,greptile-apps[bot],Bot,2026-09-08T22:32:33Z,2026-09-08T22:32:34Z,https://github.com/cline/cline/pull/13968#discussion_r3962858582,,b6486204ef2845daa085035fb7ffa1c7043f3b77,apps/examples/desktop-app/sidecar/context.ts
C1,cline/cline,13968,review-comments,greptile-apps[bot],Bot,2026-09-08T22:35:55Z,2026-09-08T22:35:56Z,https://github.com/cline/cline/pull/13968#discussion_r3962882599,,8b8e975b044e7691131e82d059c239893e107faa,apps/examples/desktop-app/sidecar/context.ts
C1,cline/cline,13968,review-comments,saoudrizwan,User,2026-09-08T22:39:34Z,2026-09-08T22:39:34Z,https://github.com/cline/cline/pull/13968#discussion_r3962903690,3962858573,b6486204ef2845daa085035fb7ffa1c7043f3b77,apps/examples/desktop-app/sidecar/context.ts
C1,cline/cline,13968,review-comments,saoudrizwan,User,2026-09-08T22:39:38Z,2026-09-08T22:39:38Z,https://github.com/cline/cline/pull/13968#discussion_r3962904205,3962858582,b6486204ef2845daa085035fb7ffa1c7043f3b77,apps/examples/desktop-app/sidecar/context.ts
C1,cline/cline,13968,review-comments,saoudrizwan,User,2026-09-08T22:39:43Z,2026-09-08T22:39:44Z,https://github.com/cline/cline/pull/13968#discussion_r3962905078,3962882599,8b8e975b044e7691131e82d059c239893e107faa,apps/examples/desktop-app/sidecar/context.ts
C1,cline/cline,13968,review-comments,greptile-apps[bot],Bot,2026-09-08T22:40:13Z,2026-09-08T22:40:13Z,https://github.com/cline/cline/pull/13968#discussion_r3962909424,3962882599,8b8e975b044e7691131e82d059c239893e107faa,apps/examples/desktop-app/sidecar/context.ts
C1,cline/cline,13968,review-comments,greptile-apps[bot],Bot,2026-09-08T22:40:15Z,2026-09-08T22:40:15Z,https://github.com/cline/cline/pull/13968#discussion_r3962909747,3962858582,b6486204ef2845daa085035fb7ffa1c7043f3b77,apps/examples/desktop-app/sidecar/context.ts
C1,cline/cline,13968,reviews,greptile-apps[bot],Bot,2026-09-08T22:32:34Z,,https://github.com/cline/cline/pull/13968#pullrequestreview-5147696684,,b6486204ef2845daa085035fb7ffa1c7043f3b77,
C1,cline/cline,13968,reviews,greptile-apps[bot],Bot,2026-09-08T22:35:56Z,,https://github.com/cline/cline/pull/13968#pullrequestreview-5147722594,,5ec58c1232f2f5036748329ae4734fa0d501495c,
C1,cline/cline,13968,reviews,saoudrizwan,User,2026-09-08T22:39:34Z,,https://github.com/cline/cline/pull/13968#pullrequestreview-5147744660,,9337b4ebdb5ebaa431848c77ec8a57b2efc7311f,
C1,cline/cline,13968,reviews,saoudrizwan,User,2026-09-08T22:39:38Z,,https://github.com/cline/cline/pull/13968#pullrequestreview-5147745138,,9337b4ebdb5ebaa431848c77ec8a57b2efc7311f,
C1,cline/cline,13968,reviews,saoudrizwan,User,2026-09-08T22:39:44Z,,https://github.com/cline/cline/pull/13968#pullrequestreview-5147745877,,9337b4ebdb5ebaa431848c77ec8a57b2efc7311f,
C1,cline/cline,13968,reviews,greptile-apps[bot],Bot,2026-09-08T22:40:13Z,,https://github.com/cline/cline/pull/13968#pullrequestreview-5147749509,,9337b4ebdb5ebaa431848c77ec8a57b2efc7311f,
C1,cline/cline,13968,reviews,greptile-apps[bot],Bot,2026-09-08T22:40:15Z,,https://github.com/cline/cline/pull/13968#pullrequestreview-5147749769,,9337b4ebdb5ebaa431848c77ec8a57b2efc7311f,
C2,cline/cline,13969,comments,greptile-apps[bot],Bot,2026-09-08T22:38:05Z,2026-09-09T02:31:57Z,https://github.com/cline/cline/pull/13969#issuecomment-5592835748,,,
C2,cline/cline,13969,review-comments,greptile-apps[bot],Bot,2026-09-08T22:38:08Z,2026-09-08T22:38:09Z,https://github.com/cline/cline/pull/13969#discussion_r3962894505,,7ed28e895c2db946d8a514c99fd24af5c3878d92,apps/examples/desktop-app/sidecar/chat-session.ts
C2,cline/cline,13969,review-comments,greptile-apps[bot],Bot,2026-09-08T23:25:18Z,2026-09-08T23:25:20Z,https://github.com/cline/cline/pull/13969#discussion_r3963154102,,7ed28e895c2db946d8a514c99fd24af5c3878d92,apps/examples/desktop-app/sidecar/chat-session.ts
C2,cline/cline,13969,review-comments,saoudrizwan,User,2026-09-09T00:19:47Z,2026-09-09T00:19:47Z,https://github.com/cline/cline/pull/13969#discussion_r3963457918,3963154102,7ed28e895c2db946d8a514c99fd24af5c3878d92,apps/examples/desktop-app/sidecar/chat-session.ts
C2,cline/cline,13969,review-comments,saoudrizwan,User,2026-09-09T00:19:51Z,2026-09-09T00:19:51Z,https://github.com/cline/cline/pull/13969#discussion_r3963458192,3962894505,7ed28e895c2db946d8a514c99fd24af5c3878d92,apps/examples/desktop-app/sidecar/chat-session.ts
C2,cline/cline,13969,review-comments,greptile-apps[bot],Bot,2026-09-09T00:51:20Z,2026-09-09T00:51:22Z,https://github.com/cline/cline/pull/13969#discussion_r3963617983,,b34b92640871be133bdb1019a7a1457fcf746b54,apps/examples/desktop-app/webview/hooks/use-chat-session.ts
C2,cline/cline,13969,review-comments,greptile-apps[bot],Bot,2026-09-09T01:27:57Z,2026-09-09T01:27:59Z,https://github.com/cline/cline/pull/13969#discussion_r3963789085,,7ed28e895c2db946d8a514c99fd24af5c3878d92,apps/examples/desktop-app/sidecar/context.ts
C2,cline/cline,13969,review-comments,saoudrizwan,User,2026-09-09T01:41:21Z,2026-09-09T01:41:21Z,https://github.com/cline/cline/pull/13969#discussion_r3963848996,3963789085,7ed28e895c2db946d8a514c99fd24af5c3878d92,apps/examples/desktop-app/sidecar/context.ts
C2,cline/cline,13969,review-comments,greptile-apps[bot],Bot,2026-09-09T01:41:47Z,2026-09-09T01:41:47Z,https://github.com/cline/cline/pull/13969#discussion_r3963851551,3963789085,7ed28e895c2db946d8a514c99fd24af5c3878d92,apps/examples/desktop-app/sidecar/context.ts
C2,cline/cline,13969,reviews,greptile-apps[bot],Bot,2026-09-08T22:38:09Z,,https://github.com/cline/cline/pull/13969#pullrequestreview-5147735556,,e3b2e375c7f4e0c09cfef277ce5031c0bf8d5168,
C2,cline/cline,13969,reviews,greptile-apps[bot],Bot,2026-09-08T23:25:20Z,,https://github.com/cline/cline/pull/13969#pullrequestreview-5148030159,,e3b2e375c7f4e0c09cfef277ce5031c0bf8d5168,
C2,cline/cline,13969,reviews,saoudrizwan,User,2026-09-09T00:19:47Z,,https://github.com/cline/cline/pull/13969#pullrequestreview-5148378868,,e174a767ea20aa65af87aa11d5738389b1af9575,
C2,cline/cline,13969,reviews,saoudrizwan,User,2026-09-09T00:19:51Z,,https://github.com/cline/cline/pull/13969#pullrequestreview-5148379165,,e174a767ea20aa65af87aa11d5738389b1af9575,
C2,cline/cline,13969,reviews,greptile-apps[bot],Bot,2026-09-09T00:51:22Z,,https://github.com/cline/cline/pull/13969#pullrequestreview-5148541383,,deecbe2837a2601bad519405aab5f005659d52e8,
C2,cline/cline,13969,reviews,greptile-apps[bot],Bot,2026-09-09T01:27:59Z,,https://github.com/cline/cline/pull/13969#pullrequestreview-5148749939,,88cc56ccb653821700402db1e003e1580550e576,
C2,cline/cline,13969,reviews,saoudrizwan,User,2026-09-09T01:41:21Z,,https://github.com/cline/cline/pull/13969#pullrequestreview-5148829362,,d4f2b142c6ca421def06f48fb68fe07337927410,
C2,cline/cline,13969,reviews,greptile-apps[bot],Bot,2026-09-09T01:41:47Z,,https://github.com/cline/cline/pull/13969#pullrequestreview-5148832181,,d4f2b142c6ca421def06f48fb68fe07337927410,
C3,RooCodeInc/Roo-Code,11409,comments,ghost,User,2026-02-11T17:07:47Z,2026-02-11T18:50:52Z,https://github.com/RooCodeInc/Roo-Code/pull/11409#issuecomment-3885766946,,,
C3,RooCodeInc/Roo-Code,11409,review-comments,,,2026-02-11T17:16:58Z,2026-02-11T17:16:58Z,https://github.com/RooCodeInc/Roo-Code/pull/11409#discussion_r2794507746,,e37585fa87fcddfb3c457c4cc71549632402beb7,src/core/webview/ClineProvider.ts
C3,RooCodeInc/Roo-Code,11409,review-comments,,,2026-02-11T17:17:27Z,2026-02-11T17:17:27Z,https://github.com/RooCodeInc/Roo-Code/pull/11409#discussion_r2794509976,,cb4bfc9997081683ec72848ead28272de36fa272,src/api/providers/bedrock.ts
C3,RooCodeInc/Roo-Code,11409,review-comments,hannesrudolph,User,2026-02-11T17:44:01Z,2026-02-11T17:44:02Z,https://github.com/RooCodeInc/Roo-Code/pull/11409#discussion_r2794630411,,cb4bfc9997081683ec72848ead28272de36fa272,src/core/condense/index.ts
C3,RooCodeInc/Roo-Code,11409,review-comments,hannesrudolph,User,2026-02-11T17:44:02Z,2026-02-11T17:44:02Z,https://github.com/RooCodeInc/Roo-Code/pull/11409#discussion_r2794630421,,cb4bfc9997081683ec72848ead28272de36fa272,src/core/mentions/processUserContentMentions.ts
C3,RooCodeInc/Roo-Code,11409,review-comments,hannesrudolph,User,2026-02-11T17:44:02Z,2026-02-11T17:44:02Z,https://github.com/RooCodeInc/Roo-Code/pull/11409#discussion_r2794630424,,e37585fa87fcddfb3c457c4cc71549632402beb7,src/core/task/Task.ts
C3,RooCodeInc/Roo-Code,11409,review-comments,hannesrudolph,User,2026-02-11T18:34:41Z,2026-02-11T18:34:41Z,https://github.com/RooCodeInc/Roo-Code/pull/11409#discussion_r2794842545,,e37585fa87fcddfb3c457c4cc71549632402beb7,src/core/task/Task.ts
C3,RooCodeInc/Roo-Code,11409,review-comments,hannesrudolph,User,2026-02-11T18:34:41Z,2026-02-11T18:34:41Z,https://github.com/RooCodeInc/Roo-Code/pull/11409#discussion_r2794842548,,e37585fa87fcddfb3c457c4cc71549632402beb7,src/api/transform/openai-format.ts
C3,RooCodeInc/Roo-Code,11409,review-comments,hannesrudolph,User,2026-02-11T18:34:41Z,2026-02-11T18:34:41Z,https://github.com/RooCodeInc/Roo-Code/pull/11409#discussion_r2794842551,,984857e60fbc9786e1af46881e4b075ff9e6049b,src/core/task/Task.ts
C3,RooCodeInc/Roo-Code,11409,reviews,,,2026-02-11T17:16:58Z,,https://github.com/RooCodeInc/Roo-Code/pull/11409#pullrequestreview-3786177204,,cb4bfc9997081683ec72848ead28272de36fa272,
C3,RooCodeInc/Roo-Code,11409,reviews,,,2026-02-11T17:17:27Z,,https://github.com/RooCodeInc/Roo-Code/pull/11409#pullrequestreview-3786179558,,cb4bfc9997081683ec72848ead28272de36fa272,
